,Home_Team,Away_Team,Result,Date,Link,Year,Round,League
0,Olympique Lyonnais,Olympique,1-4,Fri 21 Jul ,/match/olympique-lyonnais/olympique-marsella/1990,1990,1,ligue_1
1,Racing Paris,Monaco,0-0,Sat 22 Jul ,/match/racing-paris/monaco/1990,1990,1,ligue_1
2,Metz,Girondins Bordeaux,0-0,Sat 22 Jul ,/match/metz/bordeaux/1990,1990,1,ligue_1
3,Nice,PSG,3-3,Sat 22 Jul ,/match/nice/paris-saint-germain-fc/1990,1990,1,ligue_1
4,Sochaux,Stade Brestois,1-0,Sat 22 Jul ,/match/sochaux/stade-brestois-29/1990,1990,1,ligue_1
5,Lille,Caen,1-0,Sat 22 Jul ,/match/lillestrom/caen/1990,1990,1,ligue_1
6,Nantes,Auxerre,2-1,Sat 22 Jul ,/match/nantes/auxerre/1990,1990,1,ligue_1
7,Sporting Toulon,Saint-Étienne,2-0,Sat 22 Jul ,/match/sporting-toulon/saint-etienne/1990,1990,1,ligue_1
8,Toulouse,FC Mulhouse,3-0,Sat 22 Jul ,/match/toulouse-fc/mulhouse/1990,1990,1,ligue_1
9,Montpellier,Cannes,4-1,Sat 22 Jul ,/match/montpellier-hsc/as-cannes/1990,1990,1,ligue_1
10,Stade Brestois,Lille,1-0,Sat 29 Jul ,/match/stade-brestois-29/lillestrom/1990,1990,2,ligue_1
11,Auxerre,Nice,1-0,Sat 29 Jul ,/match/auxerre/nice/1990,1990,2,ligue_1
12,Caen,Saint-Étienne,3-2,Sat 29 Jul ,/match/caen/saint-etienne/1990,1990,2,ligue_1
13,Olympique Lyonnais,Toulouse,3-0,Sat 29 Jul ,/match/olympique-lyonnais/toulouse-fc/1990,1990,2,ligue_1
14,FC Mulhouse,Montpellier,2-0,Sat 29 Jul ,/match/mulhouse/montpellier-hsc/1990,1990,2,ligue_1
15,Monaco,Sochaux,2-1,Sat 29 Jul ,/match/monaco/sochaux/1990,1990,2,ligue_1
16,PSG,Metz,1-0,Sat 29 Jul ,/match/paris-saint-germain-fc/metz/1990,1990,2,ligue_1
17,Cannes,Sporting Toulon,0-0,Sat 29 Jul ,/match/as-cannes/sporting-toulon/1990,1990,2,ligue_1
18,Girondins Bordeaux,Racing Paris,4-0,Sat 29 Jul ,/match/bordeaux/racing-paris/1990,1990,2,ligue_1
19,Olympique,Nantes,1-0,Sat 29 Jul ,/match/olympique-marsella/nantes/1990,1990,2,ligue_1
20,Lille,Monaco,1-1,Tue 01 Aug ,/match/lillestrom/monaco/1990,1990,3,ligue_1
21,Saint-Étienne,Stade Brestois,2-0,Wed 02 Aug ,/match/saint-etienne/stade-brestois-29/1990,1990,3,ligue_1
22,Racing Paris,Cannes,3-2,Wed 02 Aug ,/match/racing-paris/as-cannes/1990,1990,3,ligue_1
23,Metz,Auxerre,2-1,Wed 02 Aug ,/match/metz/auxerre/1990,1990,3,ligue_1
24,Nice,FC Mulhouse,2-0,Wed 02 Aug ,/match/nice/mulhouse/1990,1990,3,ligue_1
25,Sochaux,PSG,1-0,Wed 02 Aug ,/match/sochaux/paris-saint-germain-fc/1990,1990,3,ligue_1
26,Nantes,Olympique Lyonnais,2-1,Wed 02 Aug ,/match/nantes/olympique-lyonnais/1990,1990,3,ligue_1
27,Toulouse,Olympique,2-1,Wed 02 Aug ,/match/toulouse-fc/olympique-marsella/1990,1990,3,ligue_1
28,Sporting Toulon,Caen,2-0,Wed 02 Aug ,/match/sporting-toulon/caen/1990,1990,3,ligue_1
29,Montpellier,Girondins Bordeaux,1-2,Wed 02 Aug ,/match/montpellier-hsc/bordeaux/1990,1990,3,ligue_1
30,Cannes,Lille,3-0,Sat 05 Aug ,/match/as-cannes/lillestrom/1990,1990,4,ligue_1
31,Stade Brestois,Caen,2-1,Sat 05 Aug ,/match/stade-brestois-29/caen/1990,1990,4,ligue_1
32,Olympique Lyonnais,Nice,2-0,Sat 05 Aug ,/match/olympique-lyonnais/nice/1990,1990,4,ligue_1
33,FC Mulhouse,Sporting Toulon,4-0,Sat 05 Aug ,/match/mulhouse/sporting-toulon/1990,1990,4,ligue_1
34,Monaco,Saint-Étienne,0-0,Sat 05 Aug ,/match/monaco/saint-etienne/1990,1990,4,ligue_1
35,PSG,Montpellier,2-1,Sat 05 Aug ,/match/paris-saint-germain-fc/montpellier-hsc/1990,1990,4,ligue_1
36,Auxerre,Toulouse,2-2,Sat 05 Aug ,/match/auxerre/toulouse-fc/1990,1990,4,ligue_1
37,Olympique,Metz,2-1,Sat 05 Aug ,/match/olympique-marsella/metz/1990,1990,4,ligue_1
38,Nantes,Racing Paris,5-1,Sat 05 Aug ,/match/nantes/racing-paris/1990,1990,4,ligue_1
39,Girondins Bordeaux,Sochaux,1-0,Sat 05 Aug ,/match/bordeaux/sochaux/1990,1990,4,ligue_1
40,Montpellier,Auxerre,1-0,Sat 12 Aug ,/match/montpellier-hsc/auxerre/1990,1990,5,ligue_1
41,Racing Paris,FC Mulhouse,2-1,Sat 12 Aug ,/match/racing-paris/mulhouse/1990,1990,5,ligue_1
42,Caen,Monaco,1-1,Sat 12 Aug ,/match/caen/monaco/1990,1990,5,ligue_1
43,Metz,Olympique Lyonnais,2-3,Sat 12 Aug ,/match/metz/olympique-lyonnais/1990,1990,5,ligue_1
44,Sochaux,Cannes,3-0,Sat 12 Aug ,/match/sochaux/as-cannes/1990,1990,5,ligue_1
45,Sporting Toulon,Stade Brestois,2-0,Sat 12 Aug ,/match/sporting-toulon/stade-brestois-29/1990,1990,5,ligue_1
46,Saint-Étienne,PSG,1-2,Sat 12 Aug ,/match/saint-etienne/paris-saint-germain-fc/1990,1990,5,ligue_1
47,Nice,Olympique,1-1,Sat 12 Aug ,/match/nice/olympique-marsella/1990,1990,5,ligue_1
48,Toulouse,Nantes,1-1,Sat 12 Aug ,/match/toulouse-fc/nantes/1990,1990,5,ligue_1
49,Lille,Girondins Bordeaux,0-1,Sat 12 Aug ,/match/lillestrom/bordeaux/1990,1990,5,ligue_1
50,Olympique,Montpellier,2-0,Sat 19 Aug ,/match/olympique-marsella/montpellier-hsc/1990,1990,6,ligue_1
51,Girondins Bordeaux,Saint-Étienne,1-0,Sat 19 Aug ,/match/bordeaux/saint-etienne/1990,1990,6,ligue_1
52,PSG,Lille,2-1,Sat 19 Aug ,/match/paris-saint-germain-fc/lillestrom/1990,1990,6,ligue_1
53,Olympique Lyonnais,Sochaux,0-4,Sat 19 Aug ,/match/olympique-lyonnais/sochaux/1990,1990,6,ligue_1
54,Nantes,Nice,2-2,Sat 19 Aug ,/match/nantes/nice/1990,1990,6,ligue_1
55,Monaco,Stade Brestois,2-0,Sat 19 Aug ,/match/monaco/stade-brestois-29/1990,1990,6,ligue_1
56,Toulouse,Sporting Toulon,0-0,Sat 19 Aug ,/match/toulouse-fc/sporting-toulon/1990,1990,6,ligue_1
57,FC Mulhouse,Metz,2-2,Sat 19 Aug ,/match/mulhouse/metz/1990,1990,6,ligue_1
58,Auxerre,Racing Paris,2-0,Sat 19 Aug ,/match/auxerre/racing-paris/1990,1990,6,ligue_1
59,Cannes,Caen,3-1,Sat 19 Aug ,/match/as-cannes/caen/1990,1990,6,ligue_1
60,Caen,Girondins Bordeaux,1-0,Sat 26 Aug ,/match/caen/bordeaux/1990,1990,7,ligue_1
61,Stade Brestois,PSG,0-1,Sat 26 Aug ,/match/stade-brestois-29/paris-saint-germain-fc/1990,1990,7,ligue_1
62,Racing Paris,Olympique,1-1,Sat 26 Aug ,/match/racing-paris/olympique-marsella/1990,1990,7,ligue_1
63,Sporting Toulon,Monaco,2-0,Sat 26 Aug ,/match/sporting-toulon/monaco/1990,1990,7,ligue_1
64,Sochaux,Auxerre,0-0,Sat 26 Aug ,/match/sochaux/auxerre/1990,1990,7,ligue_1
65,Metz,Nantes,1-1,Sat 26 Aug ,/match/metz/nantes/1990,1990,7,ligue_1
66,Nice,Toulouse,1-1,Sat 26 Aug ,/match/nice/toulouse-fc/1990,1990,7,ligue_1
67,Lille,FC Mulhouse,1-1,Sat 26 Aug ,/match/lillestrom/mulhouse/1990,1990,7,ligue_1
68,Montpellier,Olympique Lyonnais,2-0,Sat 26 Aug ,/match/montpellier-hsc/olympique-lyonnais/1990,1990,7,ligue_1
69,Saint-Étienne,Cannes,1-0,Sat 26 Aug ,/match/saint-etienne/as-cannes/1990,1990,7,ligue_1
70,FC Mulhouse,Saint-Étienne,1-2,Tue 29 Aug ,/match/mulhouse/saint-etienne/1990,1990,8,ligue_1
71,Girondins Bordeaux,Stade Brestois,3-0,Wed 30 Aug ,/match/bordeaux/stade-brestois-29/1990,1990,8,ligue_1
72,Olympique,Sochaux,6-1,Wed 30 Aug ,/match/olympique-marsella/sochaux/1990,1990,8,ligue_1
73,PSG,Sporting Toulon,1-1,Wed 30 Aug ,/match/paris-saint-germain-fc/sporting-toulon/1990,1990,8,ligue_1
74,Nantes,Montpellier,1-1,Wed 30 Aug ,/match/nantes/montpellier-hsc/1990,1990,8,ligue_1
75,Toulouse,Metz,2-0,Wed 30 Aug ,/match/toulouse-fc/metz/1990,1990,8,ligue_1
76,Cannes,Monaco,0-0,Wed 30 Aug ,/match/as-cannes/monaco/1990,1990,8,ligue_1
77,Auxerre,Caen,3-0,Wed 30 Aug ,/match/auxerre/caen/1990,1990,8,ligue_1
78,Nice,Lille,1-1,Wed 30 Aug ,/match/nice/lillestrom/1990,1990,8,ligue_1
79,Olympique Lyonnais,Racing Paris,1-1,Wed 30 Aug ,/match/olympique-lyonnais/racing-paris/1990,1990,8,ligue_1
80,Caen,Nantes,2-0,Sat 01 Jul ,/match/caen/nantes/1990,1990,9,ligue_1
81,Racing Paris,PSG,2-2,Sat 09 Sep ,/match/racing-paris/paris-saint-germain-fc/1990,1990,9,ligue_1
82,Sporting Toulon,Girondins Bordeaux,0-2,Sat 09 Sep ,/match/sporting-toulon/bordeaux/1990,1990,9,ligue_1
83,Sochaux,FC Mulhouse,0-0,Sat 09 Sep ,/match/sochaux/mulhouse/1990,1990,9,ligue_1
84,Montpellier,Toulouse,1-0,Sat 09 Sep ,/match/montpellier-hsc/toulouse-fc/1990,1990,9,ligue_1
85,Saint-Étienne,Olympique Lyonnais,1-0,Sat 09 Sep ,/match/saint-etienne/olympique-lyonnais/1990,1990,9,ligue_1
86,Lille,Auxerre,2-1,Sat 09 Sep ,/match/lillestrom/auxerre/1990,1990,9,ligue_1
87,Metz,Nice,0-0,Sat 09 Sep ,/match/metz/nice/1990,1990,9,ligue_1
88,Stade Brestois,Cannes,2-0,Sat 09 Sep ,/match/stade-brestois-29/as-cannes/1990,1990,9,ligue_1
89,Monaco,Olympique,1-3,Wed 22 Nov ,/match/monaco/olympique-marsella/1990,1990,9,ligue_1
90,Girondins Bordeaux,Cannes,2-0,Sat 16 Sep ,/match/bordeaux/as-cannes/1990,1990,10,ligue_1
91,PSG,Monaco,2-1,Sat 16 Sep ,/match/paris-saint-germain-fc/monaco/1990,1990,10,ligue_1
92,Olympique,Saint-Étienne,2-0,Sat 16 Sep ,/match/olympique-marsella/saint-etienne/1990,1990,10,ligue_1
93,Nantes,Sochaux,0-1,Sat 16 Sep ,/match/nantes/sochaux/1990,1990,10,ligue_1
94,Toulouse,Racing Paris,1-0,Sat 16 Sep ,/match/toulouse-fc/racing-paris/1990,1990,10,ligue_1
95,Auxerre,Sporting Toulon,2-0,Sat 16 Sep ,/match/auxerre/sporting-toulon/1990,1990,10,ligue_1
96,Nice,Montpellier,3-0,Sat 16 Sep ,/match/nice/montpellier-hsc/1990,1990,10,ligue_1
97,FC Mulhouse,Stade Brestois,2-0,Sat 16 Sep ,/match/mulhouse/stade-brestois-29/1990,1990,10,ligue_1
98,Olympique Lyonnais,Lille,2-1,Sat 16 Sep ,/match/olympique-lyonnais/lillestrom/1990,1990,10,ligue_1
99,Metz,Caen,0-0,Sat 16 Sep ,/match/metz/caen/1990,1990,10,ligue_1
100,Monaco,Girondins Bordeaux,2-0,Fri 22 Sep ,/match/monaco/bordeaux/1990,1990,11,ligue_1
101,Sporting Toulon,Olympique,0-4,Sat 23 Sep ,/match/sporting-toulon/olympique-marsella/1990,1990,11,ligue_1
102,Cannes,PSG,3-1,Sat 23 Sep ,/match/as-cannes/paris-saint-germain-fc/1990,1990,11,ligue_1
103,Sochaux,Toulouse,1-0,Sat 23 Sep ,/match/sochaux/toulouse-fc/1990,1990,11,ligue_1
104,Saint-Étienne,Auxerre,4-1,Sat 23 Sep ,/match/saint-etienne/auxerre/1990,1990,11,ligue_1
105,Stade Brestois,Olympique Lyonnais,0-2,Sat 23 Sep ,/match/stade-brestois-29/olympique-lyonnais/1990,1990,11,ligue_1
106,Lille,Nantes,1-0,Sat 23 Sep ,/match/lillestrom/nantes/1990,1990,11,ligue_1
107,Racing Paris,Nice,5-1,Sat 23 Sep ,/match/racing-paris/nice/1990,1990,11,ligue_1
108,Caen,FC Mulhouse,1-0,Sat 23 Sep ,/match/caen/mulhouse/1990,1990,11,ligue_1
109,Montpellier,Metz,1-2,Sat 23 Sep ,/match/montpellier-hsc/metz/1990,1990,11,ligue_1
110,Olympique,Stade Brestois,1-0,Sat 30 Sep ,/match/olympique-marsella/stade-brestois-29/1990,1990,12,ligue_1
111,PSG,Girondins Bordeaux,1-1,Sat 30 Sep ,/match/paris-saint-germain-fc/bordeaux/1990,1990,12,ligue_1
112,Nice,Sochaux,2-4,Sat 30 Sep ,/match/nice/sochaux/1990,1990,12,ligue_1
113,Toulouse,Lille,3-1,Sat 30 Sep ,/match/toulouse-fc/lillestrom/1990,1990,12,ligue_1
114,Olympique Lyonnais,Caen,2-1,Sat 30 Sep ,/match/olympique-lyonnais/caen/1990,1990,12,ligue_1
115,Nantes,Saint-Étienne,2-0,Sat 30 Sep ,/match/nantes/saint-etienne/1990,1990,12,ligue_1
116,Auxerre,Monaco,0-0,Sat 30 Sep ,/match/auxerre/monaco/1990,1990,12,ligue_1
117,Metz,Sporting Toulon,0-0,Sat 30 Sep ,/match/metz/sporting-toulon/1990,1990,12,ligue_1
118,FC Mulhouse,Cannes,1-0,Sat 30 Sep ,/match/mulhouse/as-cannes/1990,1990,12,ligue_1
119,Montpellier,Racing Paris,2-1,Sat 30 Sep ,/match/montpellier-hsc/racing-paris/1990,1990,12,ligue_1
120,Sporting Toulon,Nice,1-1,Tue 03 Oct ,/match/sporting-toulon/nice/1990,1990,13,ligue_1
121,Girondins Bordeaux,FC Mulhouse,1-0,Wed 04 Oct ,/match/bordeaux/mulhouse/1990,1990,13,ligue_1
122,Lille,Olympique,2-0,Wed 04 Oct ,/match/lillestrom/olympique-marsella/1990,1990,13,ligue_1
123,Sochaux,Montpellier,3-1,Wed 04 Oct ,/match/sochaux/montpellier-hsc/1990,1990,13,ligue_1
124,Saint-Étienne,Toulouse,0-3,Wed 04 Oct ,/match/saint-etienne/toulouse-fc/1990,1990,13,ligue_1
125,Caen,PSG,2-0,Wed 04 Oct ,/match/caen/paris-saint-germain-fc/1990,1990,13,ligue_1
126,Monaco,Nantes,0-0,Wed 04 Oct ,/match/monaco/nantes/1990,1990,13,ligue_1
127,Cannes,Olympique Lyonnais,2-1,Wed 04 Oct ,/match/as-cannes/olympique-lyonnais/1990,1990,13,ligue_1
128,Stade Brestois,Auxerre,2-1,Wed 04 Oct ,/match/stade-brestois-29/auxerre/1990,1990,13,ligue_1
129,Racing Paris,Metz,1-1,Fri 06 Oct ,/match/racing-paris/metz/1990,1990,13,ligue_1
130,Olympique Lyonnais,Monaco,0-2,Fri 13 Oct ,/match/olympique-lyonnais/monaco/1990,1990,14,ligue_1
131,Auxerre,Girondins Bordeaux,1-1,Sat 14 Oct ,/match/auxerre/bordeaux/1990,1990,14,ligue_1
132,Olympique,Cannes,1-1,Sat 14 Oct ,/match/olympique-marsella/as-cannes/1990,1990,14,ligue_1
133,Toulouse,Caen,2-1,Sat 14 Oct ,/match/toulouse-fc/caen/1990,1990,14,ligue_1
134,Metz,Sochaux,2-0,Sat 14 Oct ,/match/metz/sochaux/1990,1990,14,ligue_1
135,FC Mulhouse,PSG,1-0,Sat 14 Oct ,/match/mulhouse/paris-saint-germain-fc/1990,1990,14,ligue_1
136,Nantes,Stade Brestois,1-0,Sat 14 Oct ,/match/nantes/stade-brestois-29/1990,1990,14,ligue_1
137,Montpellier,Sporting Toulon,3-0,Sat 14 Oct ,/match/montpellier-hsc/sporting-toulon/1990,1990,14,ligue_1
138,Nice,Saint-Étienne,1-3,Sat 14 Oct ,/match/nice/saint-etienne/1990,1990,14,ligue_1
139,Racing Paris,Lille,2-0,Sat 14 Oct ,/match/racing-paris/lillestrom/1990,1990,14,ligue_1
140,Girondins Bordeaux,Olympique,3-0,Sat 21 Oct ,/match/bordeaux/olympique-marsella/1990,1990,15,ligue_1
141,Sochaux,Racing Paris,2-0,Sat 21 Oct ,/match/sochaux/racing-paris/1990,1990,15,ligue_1
142,Stade Brestois,Toulouse,0-0,Sat 21 Oct ,/match/stade-brestois-29/toulouse-fc/1990,1990,15,ligue_1
143,Sporting Toulon,Nantes,0-0,Sat 21 Oct ,/match/sporting-toulon/nantes/1990,1990,15,ligue_1
144,Monaco,FC Mulhouse,0-0,Sat 21 Oct ,/match/monaco/mulhouse/1990,1990,15,ligue_1
145,PSG,Olympique Lyonnais,0-1,Sat 21 Oct ,/match/paris-saint-germain-fc/olympique-lyonnais/1990,1990,15,ligue_1
146,Saint-Étienne,Metz,4-3,Sat 21 Oct ,/match/saint-etienne/metz/1990,1990,15,ligue_1
147,Cannes,Auxerre,2-2,Sat 21 Oct ,/match/as-cannes/auxerre/1990,1990,15,ligue_1
148,Lille,Montpellier,1-0,Sat 21 Oct ,/match/lillestrom/montpellier-hsc/1990,1990,15,ligue_1
149,Caen,Nice,1-1,Sat 21 Oct ,/match/caen/nice/1990,1990,15,ligue_1
150,Toulouse,Monaco,0-1,Thu 26 Oct ,/match/toulouse-fc/monaco/1990,1990,16,ligue_1
151,Olympique,PSG,2-1,Fri 27 Oct ,/match/olympique-marsella/paris-saint-germain-fc/1990,1990,16,ligue_1
152,Olympique Lyonnais,Girondins Bordeaux,0-0,Sat 28 Oct ,/match/olympique-lyonnais/bordeaux/1990,1990,16,ligue_1
153,Sochaux,Caen,5-0,Sat 28 Oct ,/match/sochaux/caen/1990,1990,16,ligue_1
154,Nantes,Cannes,1-0,Sat 28 Oct ,/match/nantes/as-cannes/1990,1990,16,ligue_1
155,Montpellier,Saint-Étienne,3-3,Sat 28 Oct ,/match/montpellier-hsc/saint-etienne/1990,1990,16,ligue_1
156,Racing Paris,Sporting Toulon,0-2,Sat 28 Oct ,/match/racing-paris/sporting-toulon/1990,1990,16,ligue_1
157,Auxerre,FC Mulhouse,3-1,Sat 28 Oct ,/match/auxerre/mulhouse/1990,1990,16,ligue_1
158,Metz,Lille,1-1,Sat 28 Oct ,/match/metz/lillestrom/1990,1990,16,ligue_1
159,Nice,Stade Brestois,0-1,Sat 28 Oct ,/match/nice/stade-brestois-29/1990,1990,16,ligue_1
160,Girondins Bordeaux,Nantes,3-0,Sat 04 Nov ,/match/bordeaux/nantes/1990,1990,17,ligue_1
161,FC Mulhouse,Olympique,1-2,Sat 04 Nov ,/match/mulhouse/olympique-marsella/1990,1990,17,ligue_1
162,Lille,Sochaux,5-0,Sat 04 Nov ,/match/lillestrom/sochaux/1990,1990,17,ligue_1
163,Cannes,Toulouse,2-2,Sat 04 Nov ,/match/as-cannes/toulouse-fc/1990,1990,17,ligue_1
164,Monaco,Nice,1-0,Sat 04 Nov ,/match/monaco/nice/1990,1990,17,ligue_1
165,PSG,Auxerre,1-1,Sat 04 Nov ,/match/paris-saint-germain-fc/auxerre/1990,1990,17,ligue_1
166,Sporting Toulon,Olympique Lyonnais,1-1,Sat 04 Nov ,/match/sporting-toulon/olympique-lyonnais/1990,1990,17,ligue_1
167,Saint-Étienne,Racing Paris,0-1,Sat 04 Nov ,/match/saint-etienne/racing-paris/1990,1990,17,ligue_1
168,Caen,Montpellier,3-2,Sat 04 Nov ,/match/caen/montpellier-hsc/1990,1990,17,ligue_1
169,Stade Brestois,Metz,2-0,Sat 04 Nov ,/match/stade-brestois-29/metz/1990,1990,17,ligue_1
170,Toulouse,Girondins Bordeaux,0-1,Tue 07 Nov ,/match/toulouse-fc/bordeaux/1990,1990,18,ligue_1
171,Olympique,Auxerre,1-1,Wed 08 Nov ,/match/olympique-marsella/auxerre/1990,1990,18,ligue_1
172,Sochaux,Saint-Étienne,2-3,Wed 08 Nov ,/match/sochaux/saint-etienne/1990,1990,18,ligue_1
173,Metz,Monaco,1-0,Wed 08 Nov ,/match/metz/monaco/1990,1990,18,ligue_1
174,Olympique Lyonnais,FC Mulhouse,3-1,Wed 08 Nov ,/match/olympique-lyonnais/mulhouse/1990,1990,18,ligue_1
175,Nantes,PSG,0-1,Wed 08 Nov ,/match/nantes/paris-saint-germain-fc/1990,1990,18,ligue_1
176,Lille,Sporting Toulon,3-0,Wed 08 Nov ,/match/lillestrom/sporting-toulon/1990,1990,18,ligue_1
177,Racing Paris,Caen,0-0,Wed 08 Nov ,/match/racing-paris/caen/1990,1990,18,ligue_1
178,Montpellier,Stade Brestois,1-1,Wed 08 Nov ,/match/montpellier-hsc/stade-brestois-29/1990,1990,18,ligue_1
179,Nice,Cannes,2-0,Wed 08 Nov ,/match/nice/as-cannes/1990,1990,18,ligue_1
180,Girondins Bordeaux,Nice,3-0,Sat 11 Nov ,/match/bordeaux/nice/1990,1990,19,ligue_1
181,Caen,Olympique,0-2,Sat 11 Nov ,/match/caen/olympique-marsella/1990,1990,19,ligue_1
182,PSG,Toulouse,0-1,Sat 11 Nov ,/match/paris-saint-germain-fc/toulouse-fc/1990,1990,19,ligue_1
183,Sporting Toulon,Sochaux,2-1,Sat 11 Nov ,/match/sporting-toulon/sochaux/1990,1990,19,ligue_1
184,Monaco,Montpellier,1-0,Sat 11 Nov ,/match/monaco/montpellier-hsc/1990,1990,19,ligue_1
185,Auxerre,Olympique Lyonnais,0-1,Sat 11 Nov ,/match/auxerre/olympique-lyonnais/1990,1990,19,ligue_1
186,FC Mulhouse,Nantes,0-2,Sat 11 Nov ,/match/mulhouse/nantes/1990,1990,19,ligue_1
187,Saint-Étienne,Lille,2-1,Sat 11 Nov ,/match/saint-etienne/lillestrom/1990,1990,19,ligue_1
188,Cannes,Metz,1-0,Sat 11 Nov ,/match/as-cannes/metz/1990,1990,19,ligue_1
189,Stade Brestois,Racing Paris,2-0,Sat 11 Nov ,/match/stade-brestois-29/racing-paris/1990,1990,19,ligue_1
190,Racing Paris,Girondins Bordeaux,1-3,Fri 24 Nov ,/match/racing-paris/bordeaux/1990,1990,20,ligue_1
191,Nantes,Olympique,0-0,Sat 25 Nov ,/match/nantes/olympique-marsella/1990,1990,20,ligue_1
192,Sochaux,Monaco,1-0,Sat 25 Nov ,/match/sochaux/monaco/1990,1990,20,ligue_1
193,Toulouse,Olympique Lyonnais,0-0,Sat 25 Nov ,/match/toulouse-fc/olympique-lyonnais/1990,1990,20,ligue_1
194,Saint-Étienne,Caen,0-0,Sat 25 Nov ,/match/saint-etienne/caen/1990,1990,20,ligue_1
195,Metz,PSG,0-1,Sat 25 Nov ,/match/metz/paris-saint-germain-fc/1990,1990,20,ligue_1
196,Sporting Toulon,Cannes,0-1,Sat 25 Nov ,/match/sporting-toulon/as-cannes/1990,1990,20,ligue_1
197,Lille,Stade Brestois,1-2,Sat 25 Nov ,/match/lillestrom/stade-brestois-29/1990,1990,20,ligue_1
198,Nice,Auxerre,1-1,Sat 25 Nov ,/match/nice/auxerre/1990,1990,20,ligue_1
199,Montpellier,FC Mulhouse,3-3,Sat 25 Nov ,/match/montpellier-hsc/mulhouse/1990,1990,20,ligue_1
200,Auxerre,Metz,1-1,Fri 01 Dec ,/match/auxerre/metz/1990,1990,21,ligue_1
201,PSG,Sochaux,1-0,Sat 02 Dec ,/match/paris-saint-germain-fc/sochaux/1990,1990,21,ligue_1
202,Girondins Bordeaux,Montpellier,2-0,Sun 03 Dec ,/match/bordeaux/montpellier-hsc/1990,1990,21,ligue_1
203,Olympique,Toulouse,6-1,Sun 03 Dec ,/match/olympique-marsella/toulouse-fc/1990,1990,21,ligue_1
204,Monaco,Lille,1-1,Sun 03 Dec ,/match/monaco/lillestrom/1990,1990,21,ligue_1
205,Stade Brestois,Saint-Étienne,0-0,Sun 03 Dec ,/match/stade-brestois-29/saint-etienne/1990,1990,21,ligue_1
206,Caen,Sporting Toulon,2-2,Sun 03 Dec ,/match/caen/sporting-toulon/1990,1990,21,ligue_1
207,Cannes,Racing Paris,3-1,Sun 03 Dec ,/match/as-cannes/racing-paris/1990,1990,21,ligue_1
208,FC Mulhouse,Nice,1-0,Sun 03 Dec ,/match/mulhouse/nice/1990,1990,21,ligue_1
209,Olympique Lyonnais,Nantes,0-0,Tue 13 Mar ,/match/olympique-lyonnais/nantes/1990,1990,21,ligue_1
210,Saint-Étienne,Monaco,0-2,Sat 09 Dec ,/match/saint-etienne/monaco/1990,1990,22,ligue_1
211,Sochaux,Girondins Bordeaux,2-0,Sun 10 Dec ,/match/sochaux/bordeaux/1990,1990,22,ligue_1
212,Metz,Olympique,3-2,Sun 10 Dec ,/match/metz/olympique-marsella/1990,1990,22,ligue_1
213,Toulouse,Auxerre,1-1,Sun 10 Dec ,/match/toulouse-fc/auxerre/1990,1990,22,ligue_1
214,Montpellier,PSG,2-0,Sun 10 Dec ,/match/montpellier-hsc/paris-saint-germain-fc/1990,1990,22,ligue_1
215,Nice,Olympique Lyonnais,1-0,Sun 10 Dec ,/match/nice/olympique-lyonnais/1990,1990,22,ligue_1
216,Sporting Toulon,FC Mulhouse,2-1,Sun 10 Dec ,/match/sporting-toulon/mulhouse/1990,1990,22,ligue_1
217,Lille,Cannes,2-1,Sun 10 Dec ,/match/lillestrom/as-cannes/1990,1990,22,ligue_1
218,Racing Paris,Nantes,2-1,Sun 10 Dec ,/match/racing-paris/nantes/1990,1990,22,ligue_1
219,Caen,Stade Brestois,2-1,Sun 10 Dec ,/match/caen/stade-brestois-29/1990,1990,22,ligue_1
220,Nantes,Toulouse,0-1,Sat 16 Dec ,/match/nantes/toulouse-fc/1990,1990,23,ligue_1
221,Girondins Bordeaux,Lille,3-1,Sun 17 Dec ,/match/bordeaux/lillestrom/1990,1990,23,ligue_1
222,Olympique,Nice,3-0,Sun 17 Dec ,/match/olympique-marsella/nice/1990,1990,23,ligue_1
223,Cannes,Sochaux,1-1,Sun 17 Dec ,/match/as-cannes/sochaux/1990,1990,23,ligue_1
224,Monaco,Caen,2-1,Sun 17 Dec ,/match/monaco/caen/1990,1990,23,ligue_1
225,PSG,Saint-Étienne,2-0,Sun 17 Dec ,/match/paris-saint-germain-fc/saint-etienne/1990,1990,23,ligue_1
226,Olympique Lyonnais,Metz,0-0,Sun 17 Dec ,/match/olympique-lyonnais/metz/1990,1990,23,ligue_1
227,Auxerre,Montpellier,2-1,Sun 17 Dec ,/match/auxerre/montpellier-hsc/1990,1990,23,ligue_1
228,Stade Brestois,Sporting Toulon,2-1,Sun 17 Dec ,/match/stade-brestois-29/sporting-toulon/1990,1990,23,ligue_1
229,FC Mulhouse,Racing Paris,4-2,Sun 17 Dec ,/match/mulhouse/racing-paris/1990,1990,23,ligue_1
230,Saint-Étienne,Girondins Bordeaux,1-1,Sun 04 Feb ,/match/saint-etienne/bordeaux/1990,1990,24,ligue_1
231,Montpellier,Olympique,1-1,Sun 04 Feb ,/match/montpellier-hsc/olympique-marsella/1990,1990,24,ligue_1
232,Sochaux,Olympique Lyonnais,1-0,Sun 04 Feb ,/match/sochaux/olympique-lyonnais/1990,1990,24,ligue_1
233,Stade Brestois,Monaco,1-1,Sun 04 Feb ,/match/stade-brestois-29/monaco/1990,1990,24,ligue_1
